revision,case_index,case_name,status,metric,observations,valid_samples,median,p95,min,max
mark-wave-cull64_20260912_021549_802,0,length10_b,completed_with_warnings,VSM.PageCull_gpu_ms,388,388,0.185088,0.19225599999999998,0.155392,0.55424
mark-wave-cull64_20260912_021549_802,0,length10_b,completed_with_warnings,VSM.StaticRaster_gpu_ms,388,388,0.007424,0.011264,0.003072,0.228352
mark-wave-cull64_20260912_021549_802,0,length10_b,completed_with_warnings,VSM.DynamicRaster_gpu_ms,388,388,0.088832,0.09267199999999999,0.065279999999999991,0.38144
mark-wave-cull64_20260912_021549_802,0,length10_b,completed_with_warnings,VSM.UnityCompatibilityRaster_gpu_ms,388,0,,,,
mark-wave-cull64_20260912_021549_802,0,length10_b,completed_with_warnings,VSM.FinalizePages_gpu_ms,388,388,0.004352,0.005632,0.003072,0.219136
mark-wave-cull64_20260912_021549_802,0,length10_b,completed_with_warnings,VSM.ResetFeedback_gpu_ms,388,388,0,0,0,0.000256
mark-wave-cull64_20260912_021549_802,0,length10_b,completed_with_warnings,VSM.Resolve_gpu_ms,388,388,2.583808,3.0796799999999998,2.317056,3.737856
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,frame_interval_ms,372,372,10.495999827980995,12.085799127817154,10.119600221514702,14.223802834749222
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,cpu_frame_ms,372,372,10.5611,12.1685,8.0846,14.1625
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,gpu_frame_ms,372,372,10.473472000000001,12.064768,10.103552,14.211584
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,cpu_render_thread_ms,372,372,1.93055,2.3064,1.718,5.7073
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,gc_allocated_in_editor_frame_bytes,372,372,18307,18728,15843,113669
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,VSM.LayoutRemap_gpu_ms,372,372,0,0,0,0.000256
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,VSM.MarkReceiverPages_gpu_ms,372,372,0.9653759999999999,1.3672959999999998,0.93721599999999994,1.8475519999999999
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,VSM.Allocate_gpu_ms,372,372,0.531712,0.542464,0.523264,0.653824
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,VSM.InvalidateStatic_gpu_ms,372,0,,,,
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,VSM.ClearPhysicalPages_gpu_ms,372,372,0.132096,0.135936,0.131072,0.50432
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,VSM.StaticCasterCull_gpu_ms,372,372,0.205312,0.35456,0.19712,0.67584
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,VSM.DynamicCasterCull_gpu_ms,372,372,0,0.000256,0,0.002048
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,VSM.PageCull_gpu_ms,372,372,0.185088,0.19072,0.10470399999999999,0.649984
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,VSM.StaticRaster_gpu_ms,372,372,0.007424,0.011007999999999999,0.003072,0.31744
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,VSM.DynamicRaster_gpu_ms,372,372,0.088832,0.092928,0.058879999999999995,0.82099199999999994
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,VSM.UnityCompatibilityRaster_gpu_ms,372,0,,,,
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,VSM.FinalizePages_gpu_ms,372,372,0.004608,0.005376,0.003072,0.046591999999999995
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,VSM.ResetFeedback_gpu_ms,372,372,0,0,0,0.000256
mark-wave-cull64_20260912_021549_802,0,length50_a,completed_with_warnings,VSM.Resolve_gpu_ms,372,372,2.8255999999999997,3.2453119999999998,2.550016,4.082688
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,frame_interval_ms,367,367,10.701204650104046,12.09589745849371,9.5583973452448845,14.391397126019001
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,cpu_frame_ms,367,367,10.7752,12.2021,9.4104,14.1199
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,gpu_frame_ms,367,367,10.697216,12.072448,10.10432,14.371328
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,cpu_render_thread_ms,367,367,1.9234,2.2383,1.7398,6.8484
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,gc_allocated_in_editor_frame_bytes,367,367,18307,20525,15843,113573
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,VSM.LayoutRemap_gpu_ms,367,367,0,0,0,0.000256
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,VSM.MarkReceiverPages_gpu_ms,367,367,0.966144,1.344256,0.940032,2.199808
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,VSM.Allocate_gpu_ms,367,367,0.531968,0.542208,0.523008,0.659968
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,VSM.InvalidateStatic_gpu_ms,367,0,,,,
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,VSM.ClearPhysicalPages_gpu_ms,367,367,0.132096,0.133888,0.131072,0.55833599999999994
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,VSM.StaticCasterCull_gpu_ms,367,367,0.205568,0.40627199999999997,0.19327999999999998,0.861184
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,VSM.DynamicCasterCull_gpu_ms,367,367,0,0.000256,0,0.000256
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,VSM.PageCull_gpu_ms,367,367,0.18534399999999998,0.19097599999999998,0.145152,0.72959999999999992
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,VSM.StaticRaster_gpu_ms,367,367,0.0076799999999999993,0.010752,0.003328,0.031744
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,VSM.DynamicRaster_gpu_ms,367,367,0.088832,0.092928,0.078336,0.598528
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,VSM.UnityCompatibilityRaster_gpu_ms,367,0,,,,
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,VSM.FinalizePages_gpu_ms,367,367,0.004608,0.005376,0.003072,0.34022399999999997
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,VSM.ResetFeedback_gpu_ms,367,367,0,0,0,0.000256
mark-wave-cull64_20260912_021549_802,0,length50_b,completed_with_warnings,VSM.Resolve_gpu_ms,367,367,2.836992,3.31648,2.54464,3.828992
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,frame_interval_ms,194,194,10.133698116987944,47.032300382852554,8.2536991685628891,47.825504094362259
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,cpu_frame_ms,194,0,,,,
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,gpu_frame_ms,194,0,,,,
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,cpu_render_thread_ms,194,0,,,,
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,gc_allocated_in_editor_frame_bytes,194,194,18307,1566589,15843,2559136
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,VSM.LayoutRemap_gpu_ms,194,194,0,0,0,0
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,VSM.MarkReceiverPages_gpu_ms,194,194,0.98969599999999991,1.331968,0.884992,1.5196159999999999
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,VSM.Allocate_gpu_ms,194,194,0.53312,0.63232,0.51558399999999993,0.851968
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,VSM.InvalidateStatic_gpu_ms,194,60,0.121984,0.140544,0.119808,0.143616
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,VSM.ClearPhysicalPages_gpu_ms,194,194,0.130048,0.32972799999999997,0.119808,0.46464
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,VSM.StaticCasterCull_gpu_ms,194,194,0.35775999999999997,0.592128,0.313344,0.684032
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,VSM.DynamicCasterCull_gpu_ms,194,194,0,0.000256,0,0.000256
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,VSM.PageCull_gpu_ms,194,194,0.336128,0.495104,0.27033599999999997,0.65664
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,VSM.StaticRaster_gpu_ms,194,194,0.007936,35.97184,0.003328,36.171264
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,VSM.DynamicRaster_gpu_ms,194,194,0.090239999999999987,0.388096,0.081408,0.439808
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,VSM.UnityCompatibilityRaster_gpu_ms,194,0,,,,
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,VSM.FinalizePages_gpu_ms,194,194,0.004352,0.011007999999999999,0.002048,0.207616
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,VSM.ResetFeedback_gpu_ms,194,194,0,0,0,0.000256
mark-wave-repeat_20260912_022113_137,0,length10_a,completed_with_warnings,VSM.Resolve_gpu_ms,194,194,1.89568,2.804224,1.627136,3.252224
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,frame_interval_ms,467,467,8.5458969697356224,9.05539933592081,7.9323975369334221,11.185998097062111
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,cpu_frame_ms,467,467,8.5748,9.3146,7.2776,13.2782
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,gpu_frame_ms,467,467,8.527872,9.030144,7.917312,11.165952
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,cpu_render_thread_ms,467,467,2.0861,2.5437,1.8018,6.3808
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,gc_allocated_in_editor_frame_bytes,467,467,18307,21661,15843,102976
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,VSM.LayoutRemap_gpu_ms,467,467,0,0,0,0.000256
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,VSM.MarkReceiverPages_gpu_ms,467,467,0.99225599999999992,1.312768,0.966144,1.540864
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,VSM.Allocate_gpu_ms,467,467,0.53248,0.550912,0.523008,0.97151999999999994
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,VSM.InvalidateStatic_gpu_ms,467,0,,,,
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,VSM.ClearPhysicalPages_gpu_ms,467,467,0.130304,0.32383999999999996,0.128768,0.472832
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,VSM.StaticCasterCull_gpu_ms,467,467,0.358656,0.652032,0.350976,0.83507199999999993
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,VSM.DynamicCasterCull_gpu_ms,467,467,0,0.000256,0,0.000256
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,VSM.PageCull_gpu_ms,467,467,0.33792,0.526848,0.305664,0.762112
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,VSM.StaticRaster_gpu_ms,467,467,0.007424,0.011519999999999999,0.003328,0.302848
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,VSM.DynamicRaster_gpu_ms,467,467,0.087808,0.093183999999999989,0.068608,0.55296
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,VSM.UnityCompatibilityRaster_gpu_ms,467,0,,,,
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,VSM.FinalizePages_gpu_ms,467,467,0.0038399999999999997,0.0048639999999999994,0.002304,0.29670399999999997
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,VSM.ResetFeedback_gpu_ms,467,467,0,0,0,0.000256
mark-wave-repeat_20260912_022113_137,0,length10_b,completed_with_warnings,VSM.Resolve_gpu_ms,467,467,1.885184,2.159872,1.6414719999999998,2.696704
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,frame_interval_ms,355,355,11.361599899828434,12.011599726974964,9.3512963503599167,12.787698768079281
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,cpu_frame_ms,355,355,11.3546,12.4973,8.7187,17.1351
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,gpu_frame_ms,355,355,11.337472,11.954688,9.335296,12.766208
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,cpu_render_thread_ms,355,355,2.2911,2.929,1.8528,8.4256
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,gc_allocated_in_editor_frame_bytes,355,355,18307,24125,15843,118739
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,VSM.LayoutRemap_gpu_ms,355,355,0,0,0,0.000256
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,VSM.MarkReceiverPages_gpu_ms,355,355,0.995328,1.3273599999999999,0.968448,1.88544
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,VSM.Allocate_gpu_ms,355,355,0.53376,0.551936,0.525312,0.797696
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,VSM.InvalidateStatic_gpu_ms,355,0,,,,
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,VSM.ClearPhysicalPages_gpu_ms,355,355,0.130304,0.33638399999999996,0.128512,0.45772799999999997
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,VSM.StaticCasterCull_gpu_ms,355,355,0.358656,0.62208,0.349952,0.880896
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,VSM.DynamicCasterCull_gpu_ms,355,355,0,0.000256,0,0.002048
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,VSM.PageCull_gpu_ms,355,355,0.33792,0.530432,0.306432,0.76646399999999992
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,VSM.StaticRaster_gpu_ms,355,355,0.007424,0.010239999999999999,0.003328,0.305408
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,VSM.DynamicRaster_gpu_ms,355,355,0.08832,0.095232,0.080639999999999989,0.38144
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,VSM.UnityCompatibilityRaster_gpu_ms,355,0,,,,
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,VSM.FinalizePages_gpu_ms,355,355,0.0038399999999999997,0.0048639999999999994,0.002304,0.0051199999999999996
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,VSM.ResetFeedback_gpu_ms,355,355,0,0,0,0.000256
mark-wave-repeat_20260912_022113_137,0,length50_a,completed_with_warnings,VSM.Resolve_gpu_ms,355,355,2.902784,3.4042879999999998,2.5525759999999997,3.679744
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,frame_interval_ms,404,404,9.83930379152298,11.194799095392227,3.761897562071681,16.695499420166016
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,cpu_frame_ms,404,404,9.85785,11.204,3.4094,16.5732
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,gpu_frame_ms,404,404,9.81824,10.99264,8.990208,12.12672
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,cpu_render_thread_ms,404,404,2.1699,2.7998,1.6876,9.6442
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,gc_allocated_in_editor_frame_bytes,404,404,18307,24125,15843,88591
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,VSM.LayoutRemap_gpu_ms,404,404,0,0,0,0.000256
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,VSM.MarkReceiverPages_gpu_ms,404,404,0.995328,1.31456,0.97049599999999991,1.5413759999999999
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,VSM.Allocate_gpu_ms,404,404,0.53376,0.556288,0.52608,0.66176
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,VSM.InvalidateStatic_gpu_ms,404,0,,,,
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,VSM.ClearPhysicalPages_gpu_ms,404,404,0.130304,0.1344,0.128768,0.427008
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,VSM.StaticCasterCull_gpu_ms,404,404,0.360448,0.664064,0.34892799999999996,0.82304
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,VSM.DynamicCasterCull_gpu_ms,404,404,0,0.000256,0,0.002048
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,VSM.PageCull_gpu_ms,404,404,0.339584,0.630528,0.30463999999999997,0.78156799999999993
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,VSM.StaticRaster_gpu_ms,404,404,0.007424,0.010752,0.003328,0.247296
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,VSM.DynamicRaster_gpu_ms,404,404,0.089343999999999993,0.099072,0.076032,0.52403199999999994
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,VSM.UnityCompatibilityRaster_gpu_ms,404,0,,,,
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,VSM.FinalizePages_gpu_ms,404,404,0.0038399999999999997,0.0048639999999999994,0.002048,0.298496
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,VSM.ResetFeedback_gpu_ms,404,404,0,0,0,0.000256
mark-wave-repeat_20260912_022113_137,0,length50_b,completed_with_warnings,VSM.Resolve_gpu_ms,404,404,2.85952,3.233024,2.547968,3.63904
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,frame_interval_ms,388,388,10.303702671080828,10.992495343089104,9.6124010160565376,11.419905349612236
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,cpu_frame_ms,388,0,,,,
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,gpu_frame_ms,388,0,,,,
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,cpu_render_thread_ms,388,0,,,,
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,gc_allocated_in_editor_frame_bytes,388,388,18307,24125,15843,106162
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,VSM.LayoutRemap_gpu_ms,388,388,0,0,0,0.000256
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,VSM.MarkReceiverPages_gpu_ms,388,388,0.82841599999999993,1.073664,0.75571199999999994,1.3086719999999998
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,VSM.Allocate_gpu_ms,388,388,0.528384,0.539648,0.51814399999999994,0.797952
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,VSM.InvalidateStatic_gpu_ms,388,0,,,,
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,VSM.ClearPhysicalPages_gpu_ms,388,388,0.135424,0.144128,0.12236799999999999,0.449024
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,VSM.StaticCasterCull_gpu_ms,388,388,0.379264,0.602368,0.365056,0.803072
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,VSM.DynamicCasterCull_gpu_ms,388,388,0,0.000256,0,0.004352
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,VSM.PageCull_gpu_ms,388,388,0.357888,0.557568,0.31488,0.738304
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,VSM.StaticRaster_gpu_ms,388,388,0.007424,0.010496,0.003328,0.046848
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,VSM.DynamicRaster_gpu_ms,388,388,0.08576,0.092159999999999992,0.078336,0.46566399999999997
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,VSM.UnityCompatibilityRaster_gpu_ms,388,0,,,,
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,VSM.FinalizePages_gpu_ms,388,388,0.004608,0.005632,0.002304,0.006912
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,VSM.ResetFeedback_gpu_ms,388,388,0,0,0,0.000256
mark-wave_20260912_021116_040,0,length10_a,completed_with_warnings,VSM.Resolve_gpu_ms,388,388,2.5909759999999995,2.917888,2.297088,3.495424
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,frame_interval_ms,376,376,10.638948995620012,11.303195729851723,10.016199201345444,15.07200300693512
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,cpu_frame_ms,376,376,10.63125,11.6079,6.0782,22.0776
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,gpu_frame_ms,376,376,10.617472,11.236608,9.833728,12.064256
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,cpu_render_thread_ms,376,376,2.09955,2.6209,1.8799,3.3692
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,gc_allocated_in_editor_frame_bytes,376,376,18307,24091,15843,184217
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,VSM.LayoutRemap_gpu_ms,376,376,0,0,0,0.000256
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,VSM.MarkReceiverPages_gpu_ms,376,376,0.82995199999999991,1.199872,0.80076799999999992,1.425664
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,VSM.Allocate_gpu_ms,376,376,0.530944,0.546048,0.51891199999999993,0.716544
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,VSM.InvalidateStatic_gpu_ms,376,0,,,,
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,VSM.ClearPhysicalPages_gpu_ms,376,376,0.13568,0.33228799999999997,0.13286399999999998,0.836352
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,VSM.StaticCasterCull_gpu_ms,376,376,0.38118399999999997,0.69888,0.367104,1.042688
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,VSM.DynamicCasterCull_gpu_ms,376,376,0,0.000256,0,0.002048
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,VSM.PageCull_gpu_ms,376,376,0.35968,0.56319999999999992,0.30976,0.750336
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,VSM.StaticRaster_gpu_ms,376,376,0.007424,0.011264,0.003328,0.232704
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,VSM.DynamicRaster_gpu_ms,376,376,0.086016,0.09267199999999999,0.073216,0.415232
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,VSM.UnityCompatibilityRaster_gpu_ms,376,0,,,,
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,VSM.FinalizePages_gpu_ms,376,376,0.004608,0.005888,0.002304,0.0097279999999999988
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,VSM.ResetFeedback_gpu_ms,376,376,0,0,0,0.000256
mark-wave_20260912_021116_040,0,length10_b,completed_with_warnings,VSM.Resolve_gpu_ms,376,376,2.622464,3.031552,2.317312,3.270912
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,frame_interval_ms,354,354,11.322551406919956,11.794203892350197,10.438094846904278,12.147498317062855
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,cpu_frame_ms,354,354,11.321,12.0051,10.1756,12.3882
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,gpu_frame_ms,354,354,11.303296,11.7632,10.418432,12.140032
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,cpu_render_thread_ms,354,354,2.1028000000000002,2.6009,1.8838,3.6857
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,gc_allocated_in_editor_frame_bytes,354,354,18307,24125,18307,106162
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,VSM.LayoutRemap_gpu_ms,354,354,0,0,0,0.000256
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,VSM.MarkReceiverPages_gpu_ms,354,354,0.840704,1.214976,0.813824,1.3859839999999999
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,VSM.Allocate_gpu_ms,354,354,0.529792,0.54143999999999992,0.523008,0.74393599999999993
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,VSM.InvalidateStatic_gpu_ms,354,0,,,,
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,VSM.ClearPhysicalPages_gpu_ms,354,354,0.135424,0.34022399999999997,0.133632,0.530944
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,VSM.StaticCasterCull_gpu_ms,354,354,0.38028799999999996,0.72217599999999993,0.36991999999999997,0.908288
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,VSM.DynamicCasterCull_gpu_ms,354,354,0,0.000256,0,0.002048
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,VSM.PageCull_gpu_ms,354,354,0.3584,0.56319999999999992,0.311808,0.753408
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,VSM.StaticRaster_gpu_ms,354,354,0.007424,0.011776,0.003072,0.355072
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,VSM.DynamicRaster_gpu_ms,354,354,0.085504,0.09344,0.06912,0.489984
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,VSM.UnityCompatibilityRaster_gpu_ms,354,0,,,,
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,VSM.FinalizePages_gpu_ms,354,354,0.004608,0.005888,0.003328,0.379136
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,VSM.ResetFeedback_gpu_ms,354,354,0,0,0,0.000256
mark-wave_20260912_021116_040,0,length50_a,completed_with_warnings,VSM.Resolve_gpu_ms,354,354,2.965632,3.3233919999999997,2.550272,3.716096
mark-wave_20260912_021116_040,0,length50_b,completed_with_warnings,frame_interval_ms,351,351,11.371300555765629,12.124099768698215,6.2369969673454762,16.870599240064621
mark-wave_20260912_021116_040,0,length50_b,completed_with_warnings,cpu_frame_ms,351,351,11.3982,12.4258,5.6101,17.0287
mark-wave_20260912_021116_040,0,length50_b,completed_with_warnings,gpu_frame_ms,351,351,11.357952,12.082688,10.775296,13.174784
mark-wave_20260912_021116_040,0,length50_b,completed_with_warnings,cpu_render_thread_ms,351,351,2.1212,2.571,1.8819,3.8732
mark-wave_20260912_021116_040,0,length50_b,completed_with_warnings,gc_allocated_in_editor_frame_bytes,351,351,18307,24125,15843,106162
mark-wave_20260912_021116_040,0,length50_b,completed_with_warnings,VSM.LayoutRemap_gpu_ms,351,351,0,0,0,0.000256
mark-wave_20260912_021116_040,0,length50_b,completed_with_warnings,VSM.MarkReceiverPages_gpu_ms,351,351,0.840448,1.2369919999999999,0.812288,1.535488
mark-wave_20260912_021116_040,0,length50_b,completed_with_warnings,VSM.Allocate_gpu_ms,351,351,0.530176,0.544768,0.520704,0.722432
mark-wave_20260912_021116_040,0,length50_b,completed_with_warnings,VSM.InvalidateStatic_gpu_ms,351,0,,,,
mark-wave_20260912_021116_040,0,length50_b,completed_with_warnings,VSM.ClearPhysicalPages_gpu_ms,351,351,0.135424,0.359168,0.133376,0.714496
mark-wave_20260912_021116_040,0,length50_b,completed_with_warnings,VSM.StaticCasterCull_gpu_ms,351,351,0.38118399999999997,0.73804799999999993,0.370944,0.877056
