revision,case_index,case_name,status,metric,observations,valid_samples,median,p95,min,max
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,cpu_frame_ms,220,220,18.189300000000003,19.7829,7.8954,27.3667
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,gpu_frame_ms,220,220,0.016896,0.018688,0.015104,0.025856
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,cpu_render_thread_ms,220,220,0.18805,0.2965,0.1546,0.4816
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,gc_allocated_in_editor_frame_bytes,220,220,20719,103378,20517,271315
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,VSM.LayoutRemap_gpu_ms,220,220,0,0,0,0.000256
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,VSM.MarkReceiverPages_gpu_ms,220,220,8.037119999999998,8.64768,7.5578879999999993,9.159168
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,VSM.Allocate_gpu_ms,220,220,0.529408,0.54784,0.519936,0.90444799999999992
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,VSM.InvalidateStatic_gpu_ms,220,0,,,,
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,VSM.ClearPhysicalPages_gpu_ms,220,220,0.12236799999999999,0.27827199999999996,0.12032,0.76236799999999993
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,VSM.StaticCasterCull_gpu_ms,220,220,0.363136,0.55552,0.350976,0.838144
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,VSM.DynamicCasterCull_gpu_ms,220,220,0,0.000256,0,0.000256
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,VSM.PageCull_gpu_ms,220,220,0.343808,0.495872,0.30848,0.70374399999999993
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,VSM.StaticRaster_gpu_ms,220,220,0.007168,0.0097279999999999988,0.003072,0.22195199999999998
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,VSM.DynamicRaster_gpu_ms,220,220,0.087039999999999992,0.093183999999999989,0.076288,0.55168
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,VSM.UnityCompatibilityRaster_gpu_ms,220,0,,,,
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,VSM.FinalizePages_gpu_ms,220,220,0.004352,0.005376,0.003072,0.006144
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,VSM.ResetFeedback_gpu_ms,220,220,0,0,0,0.000256
cost-page-cache_20260911_143852_138,0,length50_b,completed_with_warnings,VSM.Resolve_gpu_ms,220,220,2.871168,3.2883199999999997,2.504448,3.455488
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,frame_interval_ms,321,321,12.483297847211361,13.466496951878071,11.117304675281048,14.021400362253189
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,cpu_frame_ms,321,321,12.4868,13.787,10.2288,14.9583
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,gpu_frame_ms,321,321,12.471552,13.4464,11.100672,14.000384
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,cpu_render_thread_ms,321,321,2.6526,3.2778,2.025,3.9375
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,gc_allocated_in_editor_frame_bytes,321,321,14419,97242,14419,213333
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,VSM.LayoutRemap_gpu_ms,321,321,0,0,0,0.000256
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,VSM.MarkReceiverPages_gpu_ms,321,321,3.867904,4.3448319999999994,3.190016,4.550656
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,VSM.Allocate_gpu_ms,321,321,0.54016,0.563456,0.521984,1.277696
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,VSM.InvalidateStatic_gpu_ms,321,0,,,,
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,VSM.ClearPhysicalPages_gpu_ms,321,321,0.130304,0.29209599999999997,0.121344,0.840448
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,VSM.StaticCasterCull_gpu_ms,321,321,0.352512,0.630016,0.339456,1.0344959999999999
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,VSM.DynamicCasterCull_gpu_ms,321,321,0,0.000256,0,0.005632
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,VSM.PageCull_gpu_ms,321,321,0.33152,0.53504,0.277504,0.862464
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,VSM.StaticRaster_gpu_ms,321,321,0.007424,0.011264,0.003072,0.16896
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,VSM.DynamicRaster_gpu_ms,321,321,0.087039999999999992,0.10751999999999999,0.07424,0.80844799999999994
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,VSM.UnityCompatibilityRaster_gpu_ms,321,0,,,,
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,VSM.FinalizePages_gpu_ms,321,321,0.003328,0.004352,0.002048,0.010239999999999999
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,VSM.ResetFeedback_gpu_ms,321,321,0,0,0,0.000256
cost-validated_20260911_144548_263,0,length10_a,completed_with_warnings,VSM.Resolve_gpu_ms,321,321,2.411264,2.865408,1.57056,3.251712
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,frame_interval_ms,336,336,11.981253512203693,12.824900448322296,10.58990228921175,13.465001247823238
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,cpu_frame_ms,336,336,11.94975,13.4181,8.9128,17.1635
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,gpu_frame_ms,336,336,11.954304,12.794112,10.565376,13.448448
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,cpu_render_thread_ms,336,336,2.5071000000000003,3.4185,2.0157,5.226
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,gc_allocated_in_editor_frame_bytes,336,336,14419,91187,14419,210944
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,VSM.LayoutRemap_gpu_ms,336,336,0,0,0,0.000256
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,VSM.MarkReceiverPages_gpu_ms,336,336,3.978624,4.398848,3.4201599999999996,4.75008
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,VSM.Allocate_gpu_ms,336,336,0.53888,0.55808,0.52889599999999992,0.57216
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,VSM.InvalidateStatic_gpu_ms,336,0,,,,
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,VSM.ClearPhysicalPages_gpu_ms,336,336,0.13055999999999998,0.133376,0.12185599999999999,0.61926399999999993
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,VSM.StaticCasterCull_gpu_ms,336,336,0.355456,0.660992,0.34099199999999996,1.086976
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,VSM.DynamicCasterCull_gpu_ms,336,336,0,0.000256,0,0.000256
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,VSM.PageCull_gpu_ms,336,336,0.33433599999999997,0.609792,0.254976,1.06752
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,VSM.StaticRaster_gpu_ms,336,336,0.007424,0.011007999999999999,0.003072,0.09984
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,VSM.DynamicRaster_gpu_ms,336,336,0.087935999999999986,0.093952,0.077568,0.854016
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,VSM.UnityCompatibilityRaster_gpu_ms,336,0,,,,
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,VSM.FinalizePages_gpu_ms,336,336,0.003328,0.004352,0.002304,0.004608
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,VSM.ResetFeedback_gpu_ms,336,336,0,0,0,0.000256
cost-validated_20260911_144548_263,0,length10_b,completed_with_warnings,VSM.Resolve_gpu_ms,336,336,2.411264,2.8638719999999998,1.5808,3.082496
