pool,physical_page,virtual_page,clipmap,occupied_slots,nonempty_texels,empty_texels,last_layer_nonempty,max_occupied_layers,slot_fraction,last_layer_fraction,layer_counts,occupancy_histogram
static,238,430,1,175836,16384,0,0,15,0.6707611083984375,0.0,16384 16384 16384 16384 16384 16384 16384 16384 10703 10490 9970 7355 4908 711 627 0,0 0 0 0 0 0 0 0 5681 213 520 2615 2447 4197 84 627 0
static,239,431,1,256998,16384,0,14515,16,0.9803695678710938,0.88592529296875,16384 16384 16384 16384 16384 16384 16384 16384 16384 16384 16384 16227 15952 15379 14701 14515,0 0 0 0 0 0 0 0 0 0 0 157 275 573 678 186 14515
static,240,432,1,225152,16384,0,7991,16,0.85888671875,0.48773193359375,16384 16384 16384 16384 16384 16384 16181 16181 14235 14235 13398 12601 11827 11072 9127 7991,0 0 0 0 0 0 203 0 1946 0 837 797 774 755 1945 1136 7991
static,241,433,1,84892,16384,0,4,16,0.3238372802734375,0.000244140625,16384 16384 16384 16384 7649 5539 2027 2013 741 731 230 230 100 78 14 4,0 0 0 0 8735 2110 3512 14 1272 10 501 0 130 22 64 10 4
static,242,434,1,98807,16384,0,0,14,0.3769187927246094,0.0,16384 16384 16384 16384 13583 9724 3080 3069 1826 1821 51 51 33 33 0 0,0 0 0 0 2801 3859 6644 11 1243 5 1770 0 18 0 33 0 0
static,243,435,1,66031,16384,0,0,5,0.2518882751464844,0.0,16384 16384 16384 16384 495 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 15889 495 0 0 0 0 0 0 0 0 0 0 0
static,244,446,1,211588,16384,0,5034,16,0.8071441650390625,0.3072509765625,16384 16384 16384 16384 16384 16384 16384 16384 14220 14218 12323 12254 8225 7404 6838 5034,0 0 0 0 0 0 0 0 2164 2 1895 69 4029 821 566 1804 5034
static,245,447,1,261498,16384,0,16115,16,0.9975357055664062,0.98358154296875,16384 16384 16384 16384 16384 16384 16384 16384 16384 16384 16384 16384 16330 16330 16115 16115,0 0 0 0 0 0 0 0 0 0 0 0 54 0 215 0 16115
static,246,448,1,241250,16384,0,9877,16,0.9202957153320312,0.60284423828125,16384 16384 16384 16384 16384 16384 16384 16384 16384 16384 16384 13654 13628 13226 10641 9877,0 0 0 0 0 0 0 0 0 0 0 2730 26 402 2585 764 9877
static,247,449,1,127715,16384,0,5,16,0.4871940612792969,0.00030517578125,16384 16384 16384 16384 14195 12119 10627 8544 7512 4320 2995 1010 592 167 93 5,0 0 0 0 2189 2076 1492 2083 1032 3192 1325 1985 418 425 74 88 5
static,248,450,1,158500,16384,0,2,16,0.6046295166015625,0.0001220703125,16384 16384 16384 16384 16384 16375 16151 14745 11948 8713 4854 2353 983 388 68 2,0 0 0 0 0 9 224 1406 2797 3235 3859 2501 1370 595 320 66 2
static,249,451,1,79302,16384,0,0,12,0.30251312255859375,0.0,16384 16384 16384 16384 4236 3966 2734 1636 928 196 58 12 0 0 0 0,0 0 0 0 12148 270 1232 1098 708 732 138 46 12 0 0 0 0
static,250,462,1,195586,16384,0,3595,16,0.7461013793945312,0.21942138671875,16384 16384 16384 16384 16384 16384 16384 16384 12223 12196 9755 9541 6280 5567 5357 3595,0 0 0 0 0 0 0 0 4161 27 2441 214 3261 713 210 1762 3595
static,251,463,1,257274,16384,0,13927,16,0.9814224243164062,0.85003662109375,16384 16384 16384 16384 16384 16384 16384 16384 16384 16384 16384 16384 16282 15682 14775 13927,0 0 0 0 0 0 0 0 0 0 0 0 102 600 907 848 13927
static,252,464,1,244714,16384,0,10305,16,0.9335098266601562,0.62896728515625,16384 16384 16384 16384 16384 16384 16384 16384 16384 16384 16384 15089 13958 13392 11746 10305,0 0 0 0 0 0 0 0 0 0 0 1295 1131 566 1646 1441 10305
static,253,465,1,118937,16384,0,0,15,0.4537086486816406,0.0,16384 16384 16384 16384 16384 8174 7904 6467 6205 4314 3785 83 79 3 3 0,0 0 0 0 0 8210 270 1437 262 1891 529 3702 4 76 0 3 0
static,254,466,1,108105,16384,0,0,15,0.4123878479003906,0.0,16384 16384 16384 16384 13104 8921 7268 6216 4024 1950 821 231 27 6 1 0,0 0 0 0 3280 4183 1653 1052 2192 2074 1129 590 204 21 5 1 0
static,255,467,1,68093,16384,0,0,9,0.2597541809082031,0.0,16384 16384 16384 16384 890 695 586 367 19 0 0 0 0 0 0 0,0 0 0 0 15494 195 109 219 348 19 0 0 0 0 0 0 0
dynamic,0,2439,9,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,1,2440,9,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,2,1146,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,3,1157,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,4,1158,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,5,1160,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,6,1161,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,7,1162,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,8,1163,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,9,1173,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,10,1174,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,11,1175,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,12,1176,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,13,1177,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,14,1178,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,15,1179,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,16,1189,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,17,1190,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,18,1191,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,19,1192,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,20,1193,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,21,1194,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,22,1195,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,23,1205,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,24,1206,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,25,1207,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,26,1208,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,27,1209,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,28,1210,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,29,1211,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,30,888,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,31,889,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,32,890,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,33,902,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,34,903,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,35,904,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,36,905,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,37,906,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,38,907,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,39,916,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,40,918,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,41,919,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,42,920,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,43,921,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,44,922,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,45,923,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,46,932,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,47,934,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,48,935,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,49,936,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,50,937,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,51,938,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,52,939,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,53,948,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,54,949,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,55,950,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,56,951,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,57,952,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,58,953,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,59,954,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,60,955,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,61,967,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,62,635,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,63,643,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,64,644,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,65,651,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,66,652,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,67,659,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,68,660,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,69,661,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,70,667,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,71,668,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,72,675,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,73,676,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,74,677,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,75,683,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,76,684,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,77,691,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,78,692,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,79,693,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,80,699,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,81,700,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,82,708,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,83,709,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,84,715,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,85,716,2,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,86,2183,8,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,87,2184,8,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,88,1927,7,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,89,1928,7,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,90,1671,6,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,91,1672,6,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,92,1687,6,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,93,1688,6,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,94,1414,5,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,95,1415,5,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,96,1416,5,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,97,1417,5,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,98,1430,5,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,99,1431,5,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,100,1432,5,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,101,1433,5,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,102,1446,5,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,103,1447,5,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,104,1448,5,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,105,1449,5,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,106,1144,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,107,1145,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,108,1159,4,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,109,892,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,110,893,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,111,899,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,112,900,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,113,908,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,114,909,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,115,915,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,116,924,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,117,925,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,118,926,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,119,931,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
dynamic,120,940,3,0,0,16384,0,0,0.0,0.0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
